OCC_YEAR,OCC_MONTH,DIVISION,PREMISES_TYPE,NEIGHBOURHOOD_158,Count
2019.0,November,D55,House,O'Connor-Parkview (54),2
2019.0,November,D55,House,South Riverdale (70),1
2019.0,November,D55,House,Victoria Village (43),2
2019.0,November,D55,House,Woodbine-Lumsden (60),1
2019.0,November,D55,Other,East End-Danforth (62),1
2019.0,November,D55,Outside,Blake-Jones (69),2
2019.0,November,D55,Outside,Flemingdon Park (44),1
2019.0,November,D55,Outside,Greenwood-Coxwell (65),1
2019.0,November,D55,Outside,North Riverdale (68),1
2019.0,November,D55,Outside,O'Connor-Parkview (54),1
2019.0,November,D55,Outside,South Riverdale (70),1
2019.0,November,D55,Outside,Taylor-Massey (61),2
2019.0,November,D55,Outside,The Beaches (63),1
2019.0,November,D55,Outside,Victoria Village (43),3
2019.0,October,D11,House,Runnymede-Bloor West Village (89),1
2019.0,October,D11,Other,Junction-Wallace Emerson (171),1
2019.0,October,D11,Outside,High Park-Swansea (87),2
2019.0,October,D11,Outside,Junction Area (90),1
2019.0,October,D11,Outside,Junction-Wallace Emerson (171),3
2019.0,October,D11,Outside,Roncesvalles (86),2
2019.0,October,D11,Outside,Weston-Pelham Park (91),1
2019.0,October,D12,Commercial,Rockcliffe-Smythe (111),1
2019.0,October,D12,House,Brookhaven-Amesbury (30),2
2019.0,October,D12,House,Pelmo Park-Humberlea (23),3
2019.0,October,D12,House,Rustic (28),1
2019.0,October,D12,Outside,Brookhaven-Amesbury (30),2
2019.0,October,D12,Outside,Junction Area (90),1
2019.0,October,D12,Outside,Keelesdale-Eglinton West (110),2
2019.0,October,D12,Outside,Mount Dennis (115),3
2019.0,October,D12,Outside,Pelmo Park-Humberlea (23),1
2019.0,October,D12,Outside,Rockcliffe-Smythe (111),1
2019.0,October,D12,Outside,Rustic (28),1
2019.0,October,D12,Outside,Weston (113),3
2019.0,October,D13,House,Caledonia-Fairbank (109),2
2019.0,October,D13,House,Englemount-Lawrence (32),3
2019.0,October,D13,House,Forest Hill North (102),2
2019.0,October,D13,House,Humewood-Cedarvale (106),1
2019.0,October,D13,House,Oakwood Village (107),2
2019.0,October,D13,Outside,Briar Hill-Belgravia (108),4
2019.0,October,D13,Outside,Caledonia-Fairbank (109),1
2019.0,October,D13,Outside,Englemount-Lawrence (32),1
2019.0,October,D13,Outside,Forest Hill South (101),1
2019.0,October,D13,Outside,Oakwood Village (107),3
2019.0,October,D13,Outside,Wychwood (94),2
2019.0,October,D14,Commercial,Annex (95),6
2019.0,October,D14,Commercial,Palmerston-Little Italy (80),1
2019.0,October,D14,Outside,Fort York-Liberty Village (163),2
2019.0,October,D14,Outside,Harbourfront-CityPlace (165),1
2019.0,October,D14,Outside,Kensington-Chinatown (78),2
2019.0,October,D14,Outside,Trinity-Bellwoods (81),3
2019.0,October,D14,Outside,University (79),2
2019.0,October,D22,Apartment,Long Branch (19),1
2019.0,October,D22,Apartment,Stonegate-Queensway (16),1
2019.0,October,D22,Commercial,Etobicoke City Centre (159),3
2019.0,October,D22,Commercial,Islington (158),1
2019.0,October,D22,House,Eringate-Centennial-West Deane (11),2
2019.0,October,D22,House,Islington (158),1
2019.0,October,D22,House,Kingsway South (15),2
2019.0,October,D22,House,Markland Wood (12),2
2019.0,October,D22,House,Mimico-Queensway (160),3
2019.0,October,D22,House,New Toronto (18),1
2019.0,October,D22,Outside,Eringate-Centennial-West Deane (11),1
2019.0,October,D22,Outside,Etobicoke City Centre (159),8
2019.0,October,D22,Outside,Humber Bay Shores (161),1
2019.0,October,D22,Outside,Islington (158),4
2019.0,October,D22,Outside,Kingsway South (15),1
2019.0,October,D22,Outside,Long Branch (19),1
2019.0,October,D22,Outside,Mimico-Queensway (160),2
2019.0,October,D22,Outside,New Toronto (18),1
2019.0,October,D22,Outside,Stonegate-Queensway (16),2
2019.0,October,D23,Apartment,Willowridge-Martingrove-Richview (7),1
2019.0,October,D23,Commercial,Kingsview Village-The Westway (6),1
2019.0,October,D23,Commercial,Mount Olive-Silverstone-Jamestown (2),4
2019.0,October,D23,Commercial,Thistletown-Beaumond Heights (3),1
2019.0,October,D23,Commercial,West Humber-Clairville (1),8
2019.0,October,D23,House,Elms-Old Rexdale (5),1
2019.0,October,D23,House,Humber Heights-Westmount (8),2
2019.0,October,D23,House,Kingsview Village-The Westway (6),3
2019.0,October,D23,House,Mount Olive-Silverstone-Jamestown (2),5
2019.0,October,D23,House,Rexdale-Kipling (4),6
2019.0,October,D23,House,Thistletown-Beaumond Heights (3),1
2019.0,October,D23,House,West Humber-Clairville (1),10
2019.0,October,D23,House,Willowridge-Martingrove-Richview (7),1
2019.0,October,D23,Other,Willowridge-Martingrove-Richview (7),2
2019.0,October,D23,Outside,Edenbridge-Humber Valley (9),1
2019.0,October,D23,Outside,Elms-Old Rexdale (5),3
2019.0,October,D23,Outside,Humber Heights-Westmount (8),1
2019.0,October,D23,Outside,Kingsview Village-The Westway (6),3
2019.0,October,D23,Outside,Mount Olive-Silverstone-Jamestown (2),4
2019.0,October,D23,Outside,Rexdale-Kipling (4),1
2019.0,October,D23,Outside,West Humber-Clairville (1),25
2019.0,October,D23,Outside,Willowridge-Martingrove-Richview (7),2
2019.0,October,D31,Apartment,Black Creek (24),2
2019.0,October,D31,Apartment,York University Heights (27),1
2019.0,October,D31,Commercial,Humber Summit (21),3
2019.0,October,D31,House,Black Creek (24),1
2019.0,October,D31,House,Downsview (155),2
2019.0,October,D31,House,Glenfield-Jane Heights (25),2
2019.0,October,D31,House,Humber Summit (21),7
2019.0,October,D31,House,Humbermede (22),4
2019.0,October,D31,House,Oakdale-Beverley Heights (154),4
2019.0,October,D31,House,Pelmo Park-Humberlea (23),3
2019.0,October,D31,House,York University Heights (27),2
2019.0,October,D31,Other,Glenfield-Jane Heights (25),1
2019.0,October,D31,Outside,Black Creek (24),5
2019.0,October,D31,Outside,Downsview (155),6
2019.0,October,D31,Outside,Glenfield-Jane Heights (25),5
2019.0,October,D31,Outside,Humber Summit (21),5
2019.0,October,D31,Outside,Humbermede (22),5
2019.0,October,D31,Outside,Oakdale-Beverley Heights (154),5
2019.0,October,D31,Outside,Pelmo Park-Humberlea (23),3
2019.0,October,D31,Outside,York University Heights (27),6
2019.0,October,D32,Commercial,Bathurst Manor (34),1
2019.0,October,D32,Commercial,Lawrence Park North (105),1
2019.0,October,D32,Commercial,York University Heights (27),4
2019.0,October,D32,Commercial,Yorkdale-Glen Park (31),2
2019.0,October,D32,House,Avondale (153),1
2019.0,October,D32,House,Bathurst Manor (34),4
2019.0,October,D32,House,Bedford Park-Nortown (39),8
2019.0,October,D32,House,Clanton Park (33),2
2019.0,October,D32,House,East Willowdale (152),5
2019.0,October,D32,House,Lansing-Westgate (38),1
2019.0,October,D32,House,Lawrence Park North (105),2
2019.0,October,D32,House,Newtonbrook East (50),2
2019.0,October,D32,House,Newtonbrook West (36),1
2019.0,October,D32,House,St.Andrew-Windfields (40),3
2019.0,October,D32,House,Westminster-Branson (35),4
2019.0,October,D32,Other,Newtonbrook East (50),1
2019.0,October,D32,Outside,Avondale (153),1
2019.0,October,D32,Outside,Bedford Park-Nortown (39),2
2019.0,October,D32,Outside,Clanton Park (33),2
2019.0,October,D32,Outside,Lansing-Westgate (38),3
2019.0,October,D32,Outside,Newtonbrook East (50),1
2019.0,October,D32,Outside,Newtonbrook West (36),1
2019.0,October,D32,Outside,Westminster-Branson (35),2
2019.0,October,D32,Outside,Yonge-Doris (151),2
2019.0,October,D32,Outside,York University Heights (27),3
2019.0,October,D32,Outside,Yorkdale-Glen Park (31),2
2019.0,October,D33,Apartment,Bayview Woods-Steeles (49),1
2019.0,October,D33,Commercial,Banbury-Don Mills (42),1
2019.0,October,D33,Commercial,Don Valley Village (47),1
2019.0,October,D33,House,Bayview Village (52),3
2019.0,October,D33,House,Hillcrest Village (48),2
2019.0,October,D33,House,Parkwoods-O'Connor Hills (149),1
2019.0,October,D33,House,Pleasant View (46),1
2019.0,October,D33,House,St.Andrew-Windfields (40),1
2019.0,October,D33,Outside,Banbury-Don Mills (42),9
2019.0,October,D33,Outside,Bayview Village (52),1
2019.0,October,D33,Outside,Bayview Woods-Steeles (49),2
2019.0,October,D33,Outside,Don Valley Village (47),1
2019.0,October,D33,Outside,Fenside-Parkwoods (150),3
2019.0,October,D33,Outside,Victoria Village (43),1
2019.0,October,D41,Apartment,Kennedy Park (124),1
2019.0,October,D41,Commercial,Clairlea-Birchmount (120),3
2019.0,October,D41,Commercial,Dorset Park (126),1
2019.0,October,D41,Commercial,Kennedy Park (124),1
2019.0,October,D41,House,Clairlea-Birchmount (120),2
2019.0,October,D41,House,Dorset Park (126),1
2019.0,October,D41,House,Wexford/Maryvale (119),7
2019.0,October,D41,Outside,Bendale South (157),1
2019.0,October,D41,Outside,Bendale-Glen Andrew (156),1
2019.0,October,D41,Outside,Birchcliffe-Cliffside (122),4
2019.0,October,D41,Outside,Clairlea-Birchmount (120),2
2019.0,October,D41,Outside,Dorset Park (126),2
2019.0,October,D41,Outside,Kennedy Park (124),2
2019.0,October,D41,Outside,Wexford/Maryvale (119),4
2019.0,October,D42,Commercial,Agincourt North (129),1
2019.0,October,D42,Commercial,Agincourt South-Malvern West (128),1
2019.0,October,D42,House,Agincourt North (129),3
2019.0,October,D42,House,East L'Amoreaux (148),4
2019.0,October,D42,House,L'Amoreaux West (147),2
2019.0,October,D42,House,Malvern East (146),4
2019.0,October,D42,House,Malvern West (145),3
2019.0,October,D42,House,Milliken (130),10
2019.0,October,D42,House,Morningside Heights (144),3
2019.0,October,D42,House,Steeles (116),4
2019.0,October,D42,House,Tam O'Shanter-Sullivan (118),2
2019.0,October,D42,House,West Rouge (143),4
2019.0,October,D42,Other,Agincourt South-Malvern West (128),1
2019.0,October,D42,Other,Milliken (130),1
2019.0,October,D42,Outside,Agincourt North (129),1
2019.0,October,D42,Outside,L'Amoreaux West (147),2
2019.0,October,D42,Outside,Malvern East (146),1
2019.0,October,D42,Outside,Malvern West (145),1
2019.0,October,D42,Outside,Milliken (130),1
2019.0,October,D42,Outside,Morningside Heights (144),3
2019.0,October,D42,Outside,Tam O'Shanter-Sullivan (118),1
2019.0,October,D42,Outside,West Rouge (143),2
2019.0,October,D43,Apartment,Centennial Scarborough (133),1
2019.0,October,D43,Commercial,Golfdale-Cedarbrae-Woburn (141),2
2019.0,October,D43,Commercial,West Hill (136),1
2019.0,October,D43,Commercial,Woburn North (142),2
2019.0,October,D43,House,Bendale South (157),2
2019.0,October,D43,House,Centennial Scarborough (133),1
2019.0,October,D43,House,Cliffcrest (123),2
2019.0,October,D43,House,Golfdale-Cedarbrae-Woburn (141),1
2019.0,October,D43,House,Highland Creek (134),2
2019.0,October,D43,House,Scarborough Village (139),2
2019.0,October,D43,House,West Hill (136),1
2019.0,October,D43,Outside,Cliffcrest (123),1
2019.0,October,D43,Outside,Eglinton East (138),2
2019.0,October,D43,Outside,Scarborough Village (139),3
2019.0,October,D43,Outside,West Hill (136),2
2019.0,October,D43,Outside,Woburn North (142),1
2019.0,October,D51,Apartment,Cabbagetown-South St.James Town (71),1
2019.0,October,D51,Apartment,North St.James Town (74),1
2019.0,October,D51,Commercial,Moss Park (73),1
2019.0,October,D51,Commercial,Regent Park (72),3
2019.0,October,D51,Outside,Cabbagetown-South St.James Town (71),1
2019.0,October,D51,Outside,Church-Wellesley (167),2
2019.0,October,D51,Outside,Downtown Yonge East (168),2
2019.0,October,D51,Outside,Moss Park (73),1
2019.0,October,D51,Outside,North St.James Town (74),3
2019.0,October,D51,Outside,Regent Park (72),2
2019.0,October,D51,Outside,St Lawrence-East Bayfront-The Islands ,1
2019.0,October,D52,Commercial,Yonge-Bay Corridor (170),1
2019.0,October,D52,Outside,Bay-Cloverhill (169),1
2019.0,October,D52,Outside,Kensington-Chinatown (78),3
2019.0,October,D52,Outside,Wellington Place (164),1
2019.0,October,D52,Outside,Yonge-Bay Corridor (170),3
2019.0,October,D53,Commercial,Thorncliffe Park (55),1
2019.0,October,D53,House,Bedford Park-Nortown (39),1
2019.0,October,D53,House,Forest Hill South (101),2
2019.0,October,D53,House,Lawrence Park South (103),4
2019.0,October,D53,House,Mount Pleasant East (99),1
2019.0,October,D53,House,Rosedale-Moore Park (98),1
2019.0,October,D53,House,Yonge-Eglinton (100),1
2019.0,October,D53,Other,Leaside-Bennington (56),1
2019.0,October,D53,Other,Rosedale-Moore Park (98),1
2019.0,October,D53,Outside,Forest Hill North (102),1
2019.0,October,D53,Outside,Lawrence Park South (103),1
2019.0,October,D53,Outside,Rosedale-Moore Park (98),2
2019.0,October,D53,Outside,Yonge-Eglinton (100),1
2019.0,October,D55,Commercial,Greenwood-Coxwell (65),1
2019.0,October,D55,Commercial,South Riverdale (70),2
2019.0,October,D55,Commercial,Taylor-Massey (61),1
2019.0,October,D55,House,Danforth East York (59),1
2019.0,October,D55,House,The Beaches (63),3
2019.0,October,D55,Other,O'Connor-Parkview (54),1
2019.0,October,D55,Outside,Danforth (66),2
2019.0,October,D55,Outside,Danforth East York (59),1
2019.0,October,D55,Outside,East End-Danforth (62),1
2019.0,October,D55,Outside,Greenwood-Coxwell (65),2
2019.0,October,D55,Outside,North Riverdale (68),1
2019.0,October,D55,Outside,O'Connor-Parkview (54),1
2019.0,October,D55,Outside,South Riverdale (70),2
2019.0,October,D55,Outside,The Beaches (63),1
2019.0,September,D11,Commercial,Roncesvalles (86),1
2019.0,September,D11,House,High Park North (88),3
2019.0,September,D11,House,Lambton Baby Point (114),1
2019.0,September,D11,Other,Roncesvalles (86),1
